"X";"Y";"X_dms";"Y-dms";"primaryind";"nummer";"brunnenart";"historisch";"wasserart_";"bezeichnun"
8.5389862469;47.3733346831;"E8°32'20.35""";"N47°22'24.00""";1121;759.1;"privater Brunnen";1777;"Quellwasser";
8.5276044301;47.3412206394;"E8°31'39.37""";"N47°20'28.39""";1122;6084;"Notwasserbrunnen";2006;"Quellwasser";
8.4896468525;47.3992845342;"E8°29'22.72""";"N47°23'57.42""";1123;1133;"Brunnen in städtischer Liegenschaft";1988;"Verteilnetz";
8.4713084924;47.3984881796;"E8°28'16.71""";"N47°23'54.55""";1124;1103;"Brunnen in städtischer Liegenschaft";1985;"Verteilnetz";"Gutsbetrieb"
8.4964151285;47.3982469968;"E8°29'47.09""";"N47°23'53.68""";1125;1024;"Brunnen in städtischer Liegenschaft";1978;"Verteilnetz";"Nordseite, Röhrenbrunnen"
8.4980511176;47.3964772821;"E8°29'52.98""";"N47°23'47.31""";1126;1070;"öffentlicher Brunnen";1982;"Grundwasser";"bei Garderobengebäude"
8.5958015381;47.3609964698;"E8°35'44.88""";"N47°21'39.58""";1127;610.2;"Brunnen in städtischer Liegenschaft";1967;"Verteilnetz";"Schulhaus Looren A"
8.5680210777;47.3491848306;"E8°34'4.875""";"N47°20'57.06""";1128;747;"privater Brunnen";;"Verteilnetz";
8.6025711002;47.3623159381;"E8°36'9.255""";"N47°21'44.33""";1129;1057.2;"Brunnen in städtischer Liegenschaft";1981;"Verteilnetz";"beim Friedhof"
8.5087228055;47.3730991916;"E8°30'31.40""";"N47°22'23.15""";1130;1104;"Brunnen in städtischer Liegenschaft";1985;"Verteilnetz";"Friedhof Sihlfeld"
8.5017054824;47.3757891921;"E8°30'6.139""";"N47°22'32.84""";1131;1232.1;"Brunnen in städtischer Liegenschaft";2003;"Verteilnetz";"hinter Gutstrasse 212"
8.5018081528;47.375609506;"E8°30'6.509""";"N47°22'32.19""";1132;1232.2;"Brunnen in städtischer Liegenschaft";2003;"Verteilnetz";"hinter Gutstrasse 212"
8.5038653254;47.3769643188;"E8°30'13.91""";"N47°22'37.07""";1133;554.1;"Brunnen in städtischer Liegenschaft";1933;"Verteilnetz";"Friedhof Sihlfeld D"
8.5045748717;47.3765474811;"E8°30'16.46""";"N47°22'35.57""";1134;554.4;"Brunnen in städtischer Liegenschaft";1933;"Verteilnetz";"Friedhof Sihlfeld D"
8.5050812694;47.3769558344;"E8°30'18.29""";"N47°22'37.04""";1135;554.2;"Brunnen in städtischer Liegenschaft";1933;"Verteilnetz";"Friedhof Sihlfeld D"
8.5062444166;47.3769249057;"E8°30'22.47""";"N47°22'36.92""";1136;554.3;"Brunnen in städtischer Liegenschaft";1933;"Verteilnetz";"Friedhof Sihlfeld D"
8.505777906;47.3765547599;"E8°30'20.80""";"N47°22'35.59""";1137;554.5;"Brunnen in städtischer Liegenschaft";1933;"Verteilnetz";"Friedhof Sihlfeld D"
8.5052720867;47.3761462694;"E8°30'18.97""";"N47°22'34.12""";1138;554.6;"Brunnen in städtischer Liegenschaft";1933;"Verteilnetz";"Friedhof Sihlfeld D"
8.5084920261;47.3768645964;"E8°30'30.57""";"N47°22'36.71""";1139;553;"Brunnen in städtischer Liegenschaft";1912;"Verteilnetz";"Friedhof Sihlfeld B"
8.5720943146;47.3834336151;"E8°34'19.53""";"N47°23'0.361""";1140;606.2;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Fluntern"
8.5087644064;47.4244685729;"E8°30'31.55""";"N47°25'28.08""";1141;671.3;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Affoltern"
8.5753093509;47.4026676721;"E8°34'31.11""";"N47°24'9.603""";1142;683.1;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Schwamendingen"
8.5430615032;47.4170537038;"E8°32'35.02""";"N47°25'1.393""";1143;6078;"Notwasserbrunnen";1998;"Quellwasser";
8.550804835;47.3663543526;"E8°33'2.897""";"N47°21'58.87""";1144;1200;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";
8.486924742;47.4080868082;"E8°29'12.92""";"N47°24'29.11""";1145;1201.1;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Schulhaus Riedenhalden"
8.4867550944;47.4078878039;"E8°29'12.31""";"N47°24'28.39""";1146;1201.2;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Schulhaus Riedenhalden"
8.5467810284;47.3699418685;"E8°32'48.41""";"N47°22'11.79""";1147;1203;"Brunnen in städtischer Liegenschaft";1913;"Quellwasser";"Villa Tobler"
8.5463851983;47.370238854;"E8°32'46.98""";"N47°22'12.85""";1148;1204;"Brunnen in städtischer Liegenschaft";1913;"Quellwasser";"Villa Tobler"
8.5372147409;47.4149271582;"E8°32'13.97""";"N47°24'53.73""";1149;1206;"öffentlicher Brunnen";2001;"Quellwasser";"Wasserbalken"
8.5367153222;47.4145552727;"E8°32'12.17""";"N47°24'52.39""";1150;1207;"öffentlicher Brunnen";2001;"Quellwasser";"Trinkbrunnen Modell Bracher"
8.5391330998;47.4148983153;"E8°32'20.87""";"N47°24'53.63""";1151;1208;"öffentlicher Brunnen";2001;"Quellwasser";"Trinkbrunnen Modell Bracher"
8.5040596615;47.3721661405;"E8°30'14.61""";"N47°22'19.79""";1152;1212;"Brunnen in städtischer Liegenschaft";2001;"Verteilnetz";"Schulhaus Im Gut"
8.5304108373;47.359515403;"E8°31'49.47""";"N47°21'34.25""";1153;1213;"Brunnen in städtischer Liegenschaft";2001;"Verteilnetz";"Villa Schönberg"
8.4869891448;47.3742691058;"E8°29'13.16""";"N47°22'27.36""";1154;1223;"privater Brunnen";2003;"Verteilnetz";
8.5399890175;47.3771741013;"E8°32'23.96""";"N47°22'37.82""";1155;1230;"Brunnen in städtischer Liegenschaft";2003;"Verteilnetz";"Bahnhofpassage 1"
8.5259045167;47.3648467003;"E8°31'33.25""";"N47°21'53.44""";1156;1237;"Brunnen mit eigener Versorgung";2004;"Grundwasser";"Aqui-Brunnen"
8.5267915115;47.3665146906;"E8°31'36.44""";"N47°21'59.45""";1157;1239;"Brunnen mit eigener Versorgung";2004;"Grundwasser";
8.5353652206;47.3705169235;"E8°32'7.314""";"N47°22'13.86""";1158;1241;"privater Brunnen";2005;"Verteilnetz";"Hochhaus zur Schanze"
8.5207049701;47.3683621945;"E8°31'14.53""";"N47°22'6.103""";1159;1242;"Brunnen in städtischer Liegenschaft";2004;"Verteilnetz";"Heilpädagogische Hilfsschule"
8.540763728;47.4160687298;"E8°32'26.74""";"N47°24'57.84""";1160;1244;"öffentlicher Brunnen";2005;"Quellwasser";"Trinkbrunnen. Ruedi Walterstrasse gegenüber 4"
8.5411860599;47.4151071188;"E8°32'28.26""";"N47°24'54.38""";1161;1245;"öffentlicher Brunnen";2005;"Quellwasser";"Planschbecken. Ruedi Walterstrasse gegenüber 4"
8.540263118;47.4162143995;"E8°32'24.94""";"N47°24'58.37""";1162;1247;"Brunnen in städtischer Liegenschaft";2005;"Verteilnetz";"Margrit Rainerstr. 6/8, Ellen Widmanweg 20"
8.5396409556;47.4152497725;"E8°32'22.70""";"N47°24'54.89""";1163;1248;"Brunnen in städtischer Liegenschaft";2005;"Verteilnetz";"Schulhaus Im Birch"
8.5299672816;47.4053580223;"E8°31'47.88""";"N47°24'19.28""";1164;585.5;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Nordheim"
8.5284717437;47.4075948878;"E8°31'42.49""";"N47°24'27.34""";1165;585.1;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Nordheim"
8.5295762738;47.4069501292;"E8°31'46.47""";"N47°24'25.02""";1166;585.3;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Nordheim"
8.5286468918;47.4069970095;"E8°31'43.12""";"N47°24'25.18""";1167;585.2;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Nordheim"
8.5289711755;47.4063849061;"E8°31'44.29""";"N47°24'22.98""";1168;585.4;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Nordheim"
8.5245490689;47.3470620556;"E8°31'28.37""";"N47°20'49.42""";1169;527.1;"Brunnen in städtischer Liegenschaft";1938;"Verteilnetz";
8.5238749961;47.3440955631;"E8°31'25.94""";"N47°20'38.74""";1170;527.3;"Brunnen in städtischer Liegenschaft";1938;"Verteilnetz";
8.5254121877;47.3450674712;"E8°31'31.48""";"N47°20'42.24""";1171;527.2;"Brunnen in städtischer Liegenschaft";1938;"Verteilnetz";
8.5238499813;47.3455835857;"E8°31'25.85""";"N47°20'44.10""";1172;527.4;"Brunnen in städtischer Liegenschaft";1938;"Verteilnetz";
8.5714354433;47.3824840079;"E8°34'17.16""";"N47°22'56.94""";1173;606.1;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Fluntern"
8.5450601961;47.3893217444;"E8°32'42.21""";"N47°23'21.55""";1174;1252;"Brunnen in städtischer Liegenschaft";2005;"Verteilnetz";
8.5506577649;47.3659283717;"E8°33'2.367""";"N47°21'57.34""";1175;1253;"Brunnen in städtischer Liegenschaft";2005;"Verteilnetz";"Hohenbühlstrasse 15"
8.5393606958;47.3652836542;"E8°32'21.69""";"N47°21'55.02""";1176;1254;"Brunnen in städtischer Liegenschaft";2003;"Verteilnetz";"Wasserkugel"
8.5352980402;47.3696688333;"E8°32'7.072""";"N47°22'10.80""";1177;518;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Schulhaus Schanzengraben"
8.5013943138;47.401700518;"E8°30'5.019""";"N47°24'6.121""";1178;641;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Schulhaus Bläsi"
8.5456042257;47.3780703872;"E8°32'44.17""";"N47°22'41.05""";1179;695;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Bürgerasyl"
8.5692562084;47.3492732636;"E8°34'9.322""";"N47°20'57.38""";1180;794;"privater Brunnen";;"Verteilnetz";"Epileptische Anstalt"
8.5628602403;47.3560861618;"E8°33'46.29""";"N47°21'21.91""";1181;834;"Brunnen mit eigener Versorgung";;"Quellwasser";
8.5480914027;47.376442557;"E8°32'53.12""";"N47°22'35.19""";1182;919;"privater Brunnen";;"Verteilnetz";"im Gebäude der ETH"
8.5603353503;47.371976537;"E8°33'37.20""";"N47°22'19.11""";1183;922;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Schulhaus Bungertwies"
8.5373332492;47.4134931603;"E8°32'14.39""";"N47°24'48.57""";1184;1221;"privater Brunnen";2002;"Verteilnetz";
8.5691338914;47.3675776547;"E8°34'8.882""";"N47°22'3.279""";1185;820;"Brunnen mit eigener Versorgung";;"Quellwasser";
8.5855689954;47.3584238245;"E8°35'8.048""";"N47°21'30.32""";1186;924;"privater Brunnen";;"Verteilnetz";
8.5278640983;47.3649511362;"E8°31'40.31""";"N47°21'53.82""";1187;937;"privater Brunnen";;"Verteilnetz";"Kantonsschule Freudenberg"
8.4704581589;47.3861471811;"E8°28'13.64""";"N47°23'10.12""";1188;880.1;"Brunnen in städtischer Liegenschaft";1968;"Verteilnetz";"Friedhof Eichbühl"
8.4705780389;47.3838422828;"E8°28'14.08""";"N47°23'1.832""";1189;880.4;"Brunnen in städtischer Liegenschaft";1968;"Verteilnetz";"Friedhof Eichbühl"
8.4730244579;47.3852028315;"E8°28'22.88""";"N47°23'6.730""";1190;880.2;"Brunnen in städtischer Liegenschaft";1968;"Verteilnetz";"Friedhof Eichbühl"
8.4733829974;47.3834286653;"E8°28'24.17""";"N47°23'0.343""";1191;880.3;"Brunnen in städtischer Liegenschaft";1968;"Verteilnetz";"Friedhof Eichbühl"
8.4758233339;47.3827405859;"E8°28'32.96""";"N47°22'57.86""";1192;629;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Altstetten"
8.5553482286;47.4065323928;"E8°33'19.25""";"N47°24'23.51""";1193;677;"Brunnen in städtischer Liegenschaft";1957;"Verteilnetz";"Schulhaus Apfelbaum"
8.5818675905;47.35076259;"E8°34'54.72""";"N47°21'2.745""";1194;616.1;"Brunnen in städtischer Liegenschaft";1935;"Verteilnetz";"Friedhof Enzenbühl"
8.5814499757;47.3492066648;"E8°34'53.21""";"N47°20'57.14""";1195;616.3;"Brunnen in städtischer Liegenschaft";1935;"Verteilnetz";"Friedhof Enzenbühl"
8.5825584077;47.3495564161;"E8°34'57.21""";"N47°20'58.40""";1196;616.2;"Brunnen in städtischer Liegenschaft";1935;"Verteilnetz";"Friedhof Enzenbühl"
8.5313522978;47.422109509;"E8°31'52.86""";"N47°25'19.59""";1197;718;"Brunnen des Verschönerungsvereins";1965;"Verteilnetz";"hinter Friedhof Schwandenholz"
8.5328268473;47.4217146701;"E8°31'58.17""";"N47°25'18.17""";1198;656.6;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Seebach"
8.5341177711;47.4227506055;"E8°32'2.823""";"N47°25'21.90""";1199;656.2;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Seebach"
8.5339916435;47.4229836646;"E8°32'2.369""";"N47°25'22.74""";1200;656.1;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Seebach"
8.5348551359;47.422897431;"E8°32'5.478""";"N47°25'22.43""";1201;656.3;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Seebach"
8.5347537145;47.4225734123;"E8°32'5.113""";"N47°25'21.26""";1202;656.4;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Seebach"
8.5363567488;47.4215440439;"E8°32'10.88""";"N47°25'17.55""";1203;656.5;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Seebach"
8.492500444;47.4096666976;"E8°29'33.00""";"N47°24'34.80""";1204;643;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Hönggerberg"
8.4810981833;47.3793582216;"E8°28'51.95""";"N47°22'45.68""";1205;628;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Albisrieden"
8.5095686683;47.4236201791;"E8°30'34.44""";"N47°25'25.03""";1206;671.2;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Affoltern"
8.5106248713;47.4233498164;"E8°30'38.24""";"N47°25'24.05""";1207;671.1;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Friedhof Affoltern"
8.5284619092;47.4103245125;"E8°31'42.46""";"N47°24'37.16""";1208;675.2;"Brunnen in städtischer Liegenschaft";1954;"Verteilnetz";"Schulhaus Kügeliloo"
8.5059642758;47.3834249229;"E8°30'21.47""";"N47°23'0.329""";1209;226;"öffentlicher Brunnen";1909;"Quellwasser";"beim Sportplatz Letzigrund"
8.5316951986;47.3641465921;"E8°31'54.10""";"N47°21'50.92""";1210;1255;"öffentlicher Brunnen";2006;"Quellwasser";
8.5528356822;47.4145320947;"E8°33'10.20""";"N47°24'52.31""";1211;6085;"Notwasserbrunnen";2006;"Quellwasser";
8.5594372565;47.3616537444;"E8°33'33.97""";"N47°21'41.95""";1212;618;"Brunnen in städtischer Liegenschaft";1957;"Quellwasser";"Schulhaus Neumünsterstrasse"
8.5260639101;47.3756967907;"E8°31'33.83""";"N47°22'32.50""";1213;1161;"Brunnen in städtischer Liegenschaft";1991;"Verteilnetz";"Schulhaus-Pausenplatz"
8.5226407236;47.3594058841;"E8°31'21.50""";"N47°21'33.86""";1214;1257;"öffentlicher Brunnen";2006;"Verteilnetz";
8.4981266187;47.3963922706;"E8°29'53.25""";"N47°23'47.01""";1215;1256;"öffentlicher Brunnen";2007;"Verteilnetz";"Wasserspielplatz"
8.491713613;47.369333874;"E8°29'30.16""";"N47°22'9.601""";1216;1258;"öffentlicher Brunnen";2007;"Quellwasser";
8.5560253238;47.3695531037;"E8°33'21.69""";"N47°22'10.39""";1217;1259;"öffentlicher Brunnen";2007;"Quellwasser";"Gemeindeplatz Hottingen"
8.5373470375;47.3604796729;"E8°32'14.44""";"N47°21'37.72""";1218;1261;"öffentlicher Brunnen";1998;"Verteilnetz";"Aquaretum"
8.5127646159;47.3349676773;"E8°30'45.95""";"N47°20'5.883""";1219;1262;"Brunnen des Verschönerungsvereins";2007;"eigene Versorgung";"Maneggweg"
8.486841544;47.3960550025;"E8°29'12.62""";"N47°23'45.79""";1220;1260;"Brunnen in städtischer Liegenschaft";2007;"Quellwasser";"Überbauung Werdwies"
8.5270567551;47.3783207416;"E8°31'37.40""";"N47°22'41.95""";1221;219;"öffentlicher Brunnen";2007;"Verteilnetz";
8.5515757896;47.3552306607;"E8°33'5.672""";"N47°21'18.83""";1222;1263;"Brunnen in städtischer Liegenschaft";2007;"Quellwasser";"Blatterwiese, beim Chinagarten"
8.6191027274;47.3555906314;"E8°37'8.769""";"N47°21'20.12""";1223;1264;"Brunnen des Verschönerungsvereins";2008;"Quellwasser";"bei Waldhütte Höhe Abzweiger Egglenweg"
8.5555349831;47.4172572627;"E8°33'19.92""";"N47°25'2.126""";1224;1266;"Brunnen in städtischer Liegenschaft";2008;"Quellwasser";"Wasserbecken Leutschenpark"
8.5559369428;47.4171036379;"E8°33'21.37""";"N47°25'1.573""";1225;1265;"öffentlicher Brunnen";2008;"Quellwasser";"Trinkbrunnen Leutschenpark"
8.544723132;47.3670316171;"E8°32'41.00""";"N47°22'1.313""";1226;58;"öffentlicher Brunnen";1938;"Quellwasser";"kleiner Brunnen mit Möwe"
8.486718767;47.3768924126;"E8°29'12.18""";"N47°22'36.81""";1227;846;"Brunnen in städtischer Liegenschaft";2008;"Verteilnetz";
8.5210266386;47.374389311;"E8°31'15.69""";"N47°22'27.80""";1228;212;"öffentlicher Brunnen";1927;"Verteilnetz";
8.5306548794;47.3384721724;"E8°31'50.35""";"N47°20'18.49""";1229;164;"öffentlicher Brunnen";2009;"Verteilnetz";
8.5514601196;47.4264711459;"E8°33'5.256""";"N47°25'35.29""";1230;674.2;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Schulhaus Kolbenacker"
8.5008240007;47.3800501881;"E8°30'2.966""";"N47°22'48.18""";1231;700.1;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Freibad Letzigraben"
8.5009030697;47.3799788048;"E8°30'3.251""";"N47°22'47.92""";1232;700.4;"Brunnen in städtischer Liegenschaft";;"Verteilnetz";"Freibad Letzigraben"
8.5088912805;47.381949801;"E8°30'32.00""";"N47°22'55.01""";1233;6088;"öffentlicher Brunnen";2011;"Quellwasser";
8.547276651;47.419328768;"E8°32'50.19""";"N47°25'9.583""";1234;6087;"Notwasserbrunnen";2010;"Quellwasser";
8.5223135021;47.3904039443;"E8°31'20.32""";"N47°23'25.45""";1235;1276;"öffentlicher Brunnen";2011;"Quellwasser";"Süd"
8.5129906328;47.3889733849;"E8°30'46.76""";"N47°23'20.30""";1236;1269;"öffentlicher Brunnen";2010;"Quellwasser";"Gleisbogen"
8.5048207756;47.3955151427;"E8°30'17.35""";"N47°23'43.85""";1237;1268;"Brunnen in städtischer Liegenschaft";2010;"Verteilnetz";"Schulhaus"
8.5241569585;47.3517866767;"E8°31'26.96""";"N47°21'6.432""";1238;1267;"öffentlicher Brunnen";2010;"Verteilnetz";"Kopfweidenplatz"
8.4642704304;47.3881935296;"E8°27'51.37""";"N47°23'17.49""";1239;1270;"öffentlicher Brunnen";2010;"Quellwasser";
8.501633461;47.4231266883;"E8°30'5.880""";"N47°25'23.25""";1240;1283;"privater Brunnen";2011;"Verteilnetz";
8.508273306;47.414765688;"E8°30'29.78""";"N47°24'53.15""";1241;982.2;"privater Brunnen";;"Verteilnetz";
8.5069084532;47.4153729844;"E8°30'24.87""";"N47°24'55.34""";1242;982.1;"privater Brunnen";;"Verteilnetz";
8.5586755754;47.4132158999;"E8°33'31.23""";"N47°24'47.57""";1243;1080;"öffentlicher Brunnen";1983;"Verteilnetz";"Andreaspark"
8.5158820045;47.379338373;"E8°30'57.17""";"N47°22'45.61""";1244;227;"öffentlicher Brunnen";;"Quellwasser";"Obelisk"
8.5467294915;47.3713913938;"E8°32'48.22""";"N47°22'17.00""";1245;743;"privater Brunnen";;"Quellwasser";
8.5049485559;47.4222039172;"E8°30'17.81""";"N47°25'19.93""";1246;1277;"öffentlicher Brunnen";2012;"Verteilnetz";
8.5137408206;47.3813576118;"E8°30'49.46""";"N47°22'52.88""";1247;1274;"öffentlicher Brunnen";2011;"Verteilnetz";"Kirche Felix und Regula"
8.5504538393;47.422462878;"E8°33'1.633""";"N47°25'20.86""";1248;1013;"öffentlicher Brunnen";1977;"Verteilnetz";"Granitbrunnen mit Hund"
8.5227105369;47.3909081895;"E8°31'21.75""";"N47°23'27.26""";1249;1275;"öffentlicher Brunnen";2011;"Verteilnetz";"Nord"
8.4860080747;47.3874874729;"E8°29'9.629""";"N47°23'14.95""";1250;1271;"öffentlicher Brunnen";2011;"Verteilnetz";"Wasserspiel"
8.5372517422;47.4200334035;"E8°32'14.10""";"N47°25'12.12""";1251;1280;"privater Brunnen";2012;"Verteilnetz";"Siedlung Staudenbühl"
8.5221437976;47.3626423612;"E8°31'19.71""";"N47°21'45.51""";1252;184;"öffentlicher Brunnen";2012;"Verteilnetz";
8.5327093026;47.4002762594;"E8°31'57.75""";"N47°24'0.994""";1253;1273;"privater Brunnen";2011;"Quellwasser";"Wohnsiedlung Guggach"
8.4803662787;47.3872907264;"E8°28'49.31""";"N47°23'14.24""";1254;1272;"privater Brunnen";2010;"Verteilnetz";
8.4906911169;47.3922661335;"E8°29'26.48""";"N47°23'32.15""";1255;1279;"öffentlicher Brunnen";2012;"Verteilnetz";
8.4903378067;47.3924529289;"E8°29'25.21""";"N47°23'32.83""";1256;1278;"öffentlicher Brunnen";2012;"Verteilnetz";
8.5505766595;47.4108584275;"E8°33'2.075""";"N47°24'39.09""";1257;1209;"öffentlicher Brunnen";2012;"Verteilnetz";
8.5240534445;47.355549494;"E8°31'26.59""";"N47°21'19.97""";1258;1281;"öffentlicher Brunnen";2013;"Verteilnetz";
8.5750425073;47.4014368672;"E8°34'30.15""";"N47°24'5.172""";1259;683.2;"Brunnen in städtischer Liegenschaft";2014;"Verteilnetz";"Friedhof Schwamendingen"
8.5458728783;47.3663048093;"E8°32'45.14""";"N47°21'58.69""";1260;1284;"öffentlicher Brunnen";2014;"Verteilnetz";
8.589088087;47.4031729259;"E8°35'20.71""";"N47°24'11.42""";1261;1282;"öffentlicher Brunnen";2014;"Verteilnetz";
8.5458064643;47.3656212731;"E8°32'44.90""";"N47°21'56.23""";1262;1285;"öffentlicher Brunnen";2014;"Quellwasser";
8.5365921075;47.3924829372;"E8°32'11.73""";"N47°23'32.93""";1263;1286;"Brunnen in städtischer Liegenschaft";2014;"Verteilnetz";
8.6028328178;47.3594033801;"E8°36'10.19""";"N47°21'33.85""";1264;1287;"Brunnen des Verschönerungsvereins";2014;"Verteilnetz";
8.5098758833;47.3370038071;"E8°30'35.55""";"N47°20'13.21""";1265;733;"privater Brunnen";;"eigene Versorgung";
8.5719302218;47.3582209322;"E8°34'18.94""";"N47°21'29.59""";1266;389;"öffentlicher Brunnen";2015;"Quellwasser";
8.4973527905;47.3662277777;"E8°29'50.47""";"N47°21'58.41""";1267;1288;"Brunnen in städtischer Liegenschaft";2016;"Quellwasser";
8.5126928603;47.3881964795;"E8°30'45.69""";"N47°23'17.50""";1268;1290;"Brunnen in städtischer Liegenschaft";2015;"Quellwasser";
8.5123265546;47.3872565899;"E8°30'44.37""";"N47°23'14.12""";1269;1289;"öffentlicher Brunnen";2015;"Verteilnetz";
8.5598205264;47.4138658295;"E8°33'35.35""";"N47°24'49.91""";1270;1293;"privater Brunnen";2015;"Verteilnetz";
8.538764807;47.3732062998;"E8°32'19.55""";"N47°22'23.54""";1271;759.2;"privater Brunnen";;"Quellwasser";
8.5405963456;47.3700830676;"E8°32'26.14""";"N47°22'12.29""";1272;1292;"öffentlicher Brunnen";2016;"Quellwasser";
8.5406471413;47.3700759049;"E8°32'26.32""";"N47°22'12.27""";1273;1291;"Brunnen in städtischer Liegenschaft";2016;"Quellwasser";
8.4791655735;47.4066389453;"E8°28'44.99""";"N47°24'23.90""";1274;1294;"privater Brunnen";2016;"Verteilnetz";
8.4909601854;47.4041850345;"E8°29'27.45""";"N47°24'15.06""";1275;6089;"Notwasserbrunnen";2016;"Quellwasser";
8.5392076883;47.3697312757;"E8°32'21.14""";"N47°22'11.03""";1276;1296;"öffentlicher Brunnen";2016;"Verteilnetz";
8.5435559236;47.4123094235;"E8°32'36.80""";"N47°24'44.31""";1277;1295;"öffentlicher Brunnen";2016;"Verteilnetz";
8.5195134523;47.3373532547;"E8°31'10.24""";"N47°20'14.47""";1278;1297;"öffentlicher Brunnen";2017;"Verteilnetz";
8.5296417792;47.3736884352;"E8°31'46.71""";"N47°22'25.27""";1279;1063;"öffentlicher Brunnen";1982;"Quellwasser";"Haltestelle Stauffacher"
8.572049842;47.4137316707;"E8°34'19.37""";"N47°24'49.43""";1280;499;"öffentlicher Brunnen";1941;"Quellwasser";
8.5187778601;47.3626764194;"E8°31'7.600""";"N47°21'45.63""";1281;202;"öffentlicher Brunnen";1937;"Verteilnetz";"Wartehalle Binz SZU"
8.5608227761;47.3619907062;"E8°33'38.96""";"N47°21'43.16""";1282;346;"öffentlicher Brunnen";1932;"Quellwasser";
8.4716104993;47.3879077548;"E8°28'17.79""";"N47°23'16.46""";1283;6004;"Notwasserbrunnen";1976;"Quellwasser";
